07398	eka-tara
07406	eka-dfS, -dfzwi
07410	eka-Dura, -DurAvaha, -DurIRa
07417	eka-piMga, -piMgala
07420	eka-yazwi, -yazwikA
07422	eka-rAj, -rAja
07429	eka-vAram, -vAre
07433	eka-veRi, -veRI
07442	eka-hAyanI, -abdA
07605	ozaDi(DI)-garBa
07606	ozaDi(DI)-ja
07607	ozaDi(DI)-pati
07608	ozaDi(DI)-prasTa
07754	kaMsa-ari, -kfz, -jit, -dviz
07767	kakudmin-kanyA, -sutA
07783	kakza-SAya, -SAyu
07790	kaMka-patra, -patrin
07810	kaca-pakza, -pASa, -hasta
07864	kawi(wI)-tawa
07865	kawi(wI)-tra
07866	kawi(wI)-proTa
07867	kawi(wI)-mAlikA
07868	kawi(wI)-rohaka
07869	kawi(wI)-SIrzaka
07870	kawi(wI)-SfMKalA
07871	kawi(wI)-sUtra
07878	kawu-kIwa, -kIwaka
07918	kaRa-ada, -Bakza, -Buj
07931	kaMwaka-aSana, -Bakzaka, -Buj
07981	kaRva-duhitf, -sutA
07990	kati-paya
08054	kadaMba-anila
08055	kadaMba-korakanyAya
08056	kadaMba-vAyu
08064	kadru-putra, -suta
08068	kanaka-acala, -adri
08071	kanaka-kzAra, -waMka
08072	kanaka-daMqa, -daMqaka
08104	kaMdarpa-muzala, -musala
08167	kapAla-pARi, -Bft, -mAlin, -Siras
08176	kapi-ketana, -Dvaja
08201	kapota-pAlikA, -pAlI
08249	kamala-Bava, -yoni, -saMBava
08252	kamalA-pati, -saKa
08290	kara-kamala, -paMkaja, -padma
08301	kara-tAla, -tAlaka
08302	kara-tAlikA, -tAlI
08313	kara-bAla, -vAla
08320	kara-vIra, -vIraka
08367	karin-pota, -SAva, -SAvaka
08387	karuRA-para, -maya
08392	kareRu-BU, -sUta
08416	karRa-aMdu, -aMdU
08425	karRa-japa, -jApa
08450	karRa-SrAva, -saMSrava
08529	karman-BU, BUmi
08537	karman-SIla, -SUra
08540	karman-saMnyAsika, -saMnyAsin
08577	kala-kUjikA, -kURikA
08604	kalaSI(sI)-suta
08615	kalA-Dara, -niDi, -pUrRa, -Bft, -vat
08627	kali-kAra, -kAraka, -kriya
08628	kali-druma, -vfkza
08635	kaliMda-kanyA, -jA, -tanayA, -naMdinI
08637	kaliMda-giri˚jA, ˚tanayA, ˚naMdinI
08656	kalpa-taru, -druma, -pAdapa, -vfkza
08658	kalpa-latA, -latikA
08674	kalya-pAla, -pAlaka
08678	kalyA-pAla, -pAlaka
08700	kava(ba)rI-Bara, -BAra
08718	kavya-vAh, -vAha, -vAhana
08727	kaSmIra-ja, -janman
08753	kasturikA-mfga
08770	kAka-Cada, -Cadi
08779	kAka-pakza, -pakzaka
08782	kAka-pucCa, -puzwa
08794	kAkali(lI)-rava
08811	kAca-mala, -lavaRa
08826	kAMcI(ci)-purI, -nagarI
08827	kAMcI(ci)-pada
08839	kAMqa-pawa, -pawaka
08854	kAtyAyanI-putra, -suta
08882	kAMti-da, -dAyaka
08938	kAma-kAma, -kAmin
08949	kAma-cara, -cAra
08962	kAma-duGA, -duh
08968	kAma-pati, -patnI
08980	kAma-reKA, -leKA
09072	kArA-agAra, -gfha
09156	kAla-agni, -anala
09179	kAla-karRikA, -karRI
09188	kAla-KaMjana, -KaMqa
09198	kAla-Darma, -Darman
09215	kAla-rAtri, -rAtrI
09224	kAla-sUtra, -sUtraka
09244	kAliMdI-karzaRa, -Bedana
09296	kASmIra-ja, -janman
09312	kAzWa-takza, -takzaka
09362	kim-nara˚ISa, ˚ISvara
09377	kim-u, -uta
09381	kim-kartavyatA, -kAryatA
09398	kim-nAmaDeya, -nAman
09403	kim-paca, -pacAna
09411	kim-vadaMti, -vadaMtI
09440	kirmIra-jit, -nizUdana, -sUdana
09529	ku-brahma, -brahman
09537	ku-vacas, -vAkya
09573	kuca-agra, -muKa
09623	kuwuMba-kalaha
09624	kuwuMba-Bara
09625	kuwuMba-vyApfta
09672	kuMqa-gola, -golaka
09721	kube(ve)ra-adri, -acala
09722	kube(ve)ra-diS
09732	kumAra-vAhin, -vAhana
09737	kumArikA-putra
09738	kumArikA-SvaSura
09748	kumuda-Akara, -AvAsa
09751	kumuda-nATa, -pati, -baMDu, -bAMDava, -suhfd
09754	kumudinI-nAyaka, -pati
09760	kuMBa-ja, -janman, -yoni, -saMBava
09782	kuraMga-akzI, -nayanA, -netrA
09798	kuru-rAj, -rAja
09822	kula-acala, -adri
09831	kula-utpanna, -udgata, -udBava
09836	kula-kanyakA, -kanyA
09841	kula-giri, -BUBft, -parvata, -SEla
09843	kula-ja, -jAta
09849	kula-dIpa, -dIpaka
09863	kula-pAli, -pAlikA, -pAlI
09872	kula-yozit, -vaDU
09907	kuli(lI)Sa-Dara, -pARi
09908	kuli(lI)Sa-nAyaka
09968	kusI(si)da-paTa
09969	kusI(si)da-vfdDi
09976	kusuma-aDipa, -aDirAj
09979	kusuma-astra, -AyuDa, -izu
09984	kusuma-kArmuka, -cApa, -Danvan, -Sara
10002	kuhaka-svana, -svara
10011	kuhU-kaMWa, -muKa, -rava, Sabda
10036	kUwa-pASa, -baMDa
10056	kUpa-aMka, -aMga
10077	kUrma-pfzWa, -pfzWaka
10089	kUla-haMqaka, -huMqaka
10176	kfta-hasta, -hastaka
10185	kftti-vAsa, -vAsas
10187	kfttikA-tanaya, -putra, -suta
10198	kftrima-DUpa, -DUpaka
10212	kfpaRa-DI, -budDi
10227	kfmi-koSa, -koza
10229	kfmi-ja, -jagDa
10231	kfmi-jalaja, -vAriruha
10232	kfmi-parvata, -SEla
10266	kfzRa-ayas, -ayasa, -Amiza
10267	kfzRa-aDvan, -arcis
10285	kfzRa-muKa, -vaktra, -vadana
10292	kfzRa-SAra, -sAra
10294	kfzRa-saKa, -sAraTi
10350	keli-gfha, -niketana, -maMdira, -sadana
10381	keSa-pakza, -pASa, -hasta
10383	keSa-BU, -BUmi
10392	keSava-Alaya, -AvAsa
10395	keSin-nizUdana, -maTana
10399	kesa(Sa)ra-acala
10400	kesa(Sa)ra-vara
10402	kesa(Sa)rin-suta
10409	kEwaBa-ari, -jit, -ripu, -han
10440	kokila-AvAsa, -utsava
10450	kowi(wI)-jit
10451	kowi(wI)-jyA
10452	kowi(wI)-dvaya
10453	kowi(wI)-pAtra
10454	kowi(wI)-pAla
10455	kowi(wI)-veDin
10456	kowi(wI)-Sas
10473	kopa-Akula, -Avizwa
10498	koSa(za)-aDipati, -aDyakza
10499	koSa(za)-agAra
10500	koSa(za)-kAra
10502	koSa(za)-gfha
10503	koSa(za)-caMcu
10504	koSa(za)-nAyaka, -pAla
10505	koSa(za)-pewaka
10506	koSa(za)-vAsin
10507	koSa(za)-vfdDi
10508	koSa(za)-SAyikA
10509	koSa(za)-sTa
10511	koSa(za)-hIna
10600	kOSika-arAti, -ari
10609	kOstuBa-lakzaRa, -vakzas, -hfdaya
10612	krakaca-cCada, -patra
10613	krakaca-pAd, -pAda
10617	kratu-druh, -dviz
10634	krama-anusAra, -anvaya
10635	krama-Agata, -AyAta
10657	kravya-ad, -ada, -Buj
10690	kriyA-vAcaka, -vAcin
10735	kroqa-aMka, -aMGri, -pAda
10746	kroSa-tAla, -Dvani
10752	krOMca-arAti, -ari
10753	krOMca-dAraRa, -sUdana
10792	kzaRa-dyuti, -prakASA, -praBA
10837	kzapA-kara, -nATa
10844	kzamA-Buj, -Buja
10882	kzAra-uda, -udaka, -udaDi, -samudra
10883	kzAra-traya, -tritaya
10885	kzAra-BUmi, -mfttikA
10899	kziti-ISa, -ISvara
10909	kziti-nATa, -pa, -pati, -pAla, -Buj, -rakzin
10951	kzIra-abDi˚jA, ˚tanayA
10955	kzIra-uda˚tanayA, ˚sutA
10963	kzIra-Di, -niDi
10967	kzIra-vAri, -vAriDi
11001	kzuD-Arta, -Avizwa
11002	kzuD-kzAma
11003	kzuD-pipAsita
11004	kzuD-nivftti
11017	kzura-DAna, -BAMqa
11020	kzura-madin, -muMqin
11029	kzetra-AjIva, -kara
11077	kzORi-prAcIra
11078	kzORi-Buj
11090	kzmA-pa, -pati, -Buj
11113	Ka-ga˚iMdra, ˚ISvara, ˚pati
11143	Ka-samutTa, -saMBava
11161	KaMja-Kewa, -Kela
11183	KawvA-aMga˚Dara, ˚Dft
11185	KawvA-Apluta, -ArUQa
11202	Kaqga-piDAna, -piDAnaka
11252	Kara-aMSu, -kara, -raSmi
11254	Kara-koRa, -kvARa
11256	Kara-gfha, -geha
11257	Kara-Ras, -Rasa
11291	Karva(rba)-SAKa
11367	Kura-Ras, -Rasa
11402	gagana(Ra)-agra
11403	gagana(Ra)-aMganA
11404	gagana(Ra)-aDvaga
11405	gagana(Ra)-aMbu
11406	gagana(Ra)-ulmuka
11407	gagana(Ra)-kusuma, -puzpa
11408	gagana(Ra)-gati
11411	gagana(Ra)-Dvaja
11412	gagana(Ra)-sad
11414	gagana(Ra)-siMDu
11415	gagana(Ra)-sTa, -sTita
11416	gagana(Ra)-sparSana
11418	gaMgA-aMbu, -aMBas
11449	gaja-Anana, -Asya
11452	gaja-Ahva, -Ahvaya
11461	gaja-daGna, -dvayasa
11469	gaja-baMDanI, -baMDinI
11472	gaja-maMqalikA, -maMqalI
11475	gaja-muKa, -vaktra, -vadana
11491	gaqa-utTa, -deSaja, -lavaRa
11506	gaRa-aDipa, -aDipati
11513	gaRa-ISAna, -ISvara
11525	gaRa-nATa, -nAyaka
11527	gaRa-pa, -pati
11540	gaRa-hAsa, -hAsaka
11566	gaMqa-deSa, -pradeSa
11600	gata-asu, -jIvita, -prARa
11674	gaMDa-iBa, -gaja, -dvipa, -hastin
11680	gaMDa-kAlikA, -kAlI
11683	gaMDa-kelikA, -celikA
11694	gaMDa-nAlikA, -nAlI
11713	gaMDa-muKA f., -mUzika m., -mUzI f.
11739	gaMDarva-nagara, -pura
11744	gaMDarva-hasta, -hastaka
11754	gaBasti-kara, -pARi, -hasta
11800	garuqa-aMkita n., -aSman m., -uttIrRa n.
11829	gardaBa-aMqa, -aMqaka
11848	garBa-koSa, -koza
11851	garBa-gfha, -Bavana, -veSman
11871	garBa-rUpa, -rUpaka
11954	gava-ISa, -ISvara
11999	gAMqiva-Danvan
12025	gADi-ja, -naMdana, -putra
12026	gADi-nagara
12060	gArDra-pakza, -vAsas
12093	giri-kadaMba, -kadaMbaka
12107	giri-jA˚tanaya, ˚naMdana, ˚suta
12117	giri-RadI, -nadI
12118	giri-RadDa, -nadDa
12120	giri-RitaMba, -nitaMba
12132	giri-mfd, -mfdBava
12151	gila-gila, -grAha
12234	guRa-grAhaka, -grAhin
12236	guRa-traya, -tritaya
12241	guRa-layanikA, -layanI
12242	guRa-vacana, -vAcaka
12244	guRa-vfkza, -vfkzaka
12275	guda-kIla, -kIlaka
12317	guru-talpa, -talpaga, -talpin
12361	gUQa-utpanna, -ja
12364	gUQa-pAd, -pAda
12388	gfDra-pati, -rAja
12389	gfDra-vAja, -vAjita
12394	gfha-aDipa, -ISa, -ISvara
12406	gfha-kapota, -kapotaka
12416	gfha-ja, -jAta
12444	gfha-vAwikA, -vAwI
12493	go-kirAwA, kirAwikA
12494	go-kila, -kIla
12524	go-tra˚sKalana, ˚sKalita
12531	go-duh, -duha
12538	go-Duma, -DUma
12545	go-nasa, -nAsa
12550	go-pa˚aDyakza, ˚iMdra, ˚ISa
12560	go-pAlikA, -pAlI
12579	go-maya˚Canna, ˚priya
12598	go-rAwikA, -rAwI
12601	go-lAMgula, -lAMgUla
12606	go-varDana˚Dara, ˚DArin
12610	go-viz, -vizWA
12625	go-zWi, -zWI
12633	go-stanA, -stanI
12687	gOrI-kAMta, -nATa
12707	graMTa-kuwI, -kUwI
12709	graMTa-vistara, -vistAra
12713	graMTi-cCedaka, -Beda, -mocaka
12735	graha-ADAra, -ASraya
12763	grAma-aDikfta, -aDyakza, -ISa, -ISvara
12791	grAma-yAjaka, -yAjin
12830	grIzma-udBavA, -jA, -BavA
12853	Gawa-udBava, -ja, -yoni, -saMBava
12856	Gawa-kAra, -kft
12876	GawI-graha, -grAha
12899	Gana-atyaya, -anta
12923	Gana-vallikA, -vallI
12942	Garma-aMbu, -aMBas
12965	GAtin-pakzin, -vihaga
12971	GAsa-kunda, -sTAna
13008	Gfta-anna, -arcis
13016	Gfta-pUra, -vara
13022	Gowa-ari
13031	Gora-Akfti, -darSana
13033	Gora-rAsana, -rAsin, -vASana, -vASin
13061	cakra-AkAra, -Akfti
13064	cakra-Ahva, -Ahvaya
13074	cakra-jIvaka, -jIvin
13084	cakra-pAda, -pAdaka
13086	cakra-baMDu, -bAMDava
13087	cakra-vAqa, -vAla
13143	caMcu-Bft, -mat
13161	caMqa-aMSu, -dIDiti, -BAnu
13167	caMqA-ISvara
13185	catur-aSra, -asra
13247	catur-hAyaRa, -hAyana
13276	caMdana-acala, -giri, -adri
13285	caMdra-arDa˚cUqAmaRi, ˚mOli, ˚SeKara
13287	caMdra-Atmaja, -Orasa, -ja, jAta, -tanaya, -naMdana, -putra
13309	caMdra-cUqa, -mOli, -SeKara, -cUqAmaRi
13322	caMdra-reKA, -leKA
13325	caMdra-lohaka, -lOha, -lOhaka
13368	camU-nATa, -pa, -pati
13394	caraRa-amfta, -udaka
13395	caraRa-araviMda, -kamala, -padma
13402	caraRa-SuSrUzA, -sevA
13404	carama-acala, -adri, -kzmABft
13430	carman-avakartin, -avakartf
13431	carman-kAra, -kArin
13438	carman-druma, -vfkza
13476	cala-dala, -patra
13508	cAwu-ullola, -kAra
13556	cAmara-grAha, -grAhin
13558	cAmara-puzpa, -puzpaka
13571	cAra-IkzaRa, -cakzus
13572	cAra-caRa, -caMcu
13590	cAru-netra, -locana
13625	cikura-uccaya, -kalApa, -nikara, -pakza, -pASa, -BAra, -hasta
13664	citta-apahAraka, -apahArin
13669	citta-unnati, -samunnati
13671	citta-ja, -janman, -BU, yoni
13682	citta-viplava, -viBrama
13693	citra-akzI, -netrA, -locanA
13717	citra-ga, -gata
13727	citra-pawa, -pawwa
13754	citrA-awIra, -ISa
13775	cipiwa-nAsa, -nAsika
13785	cira-kAra, -kArika, -kArin, -kriya
13787	cira-kAlika, -kAlIna
13801	cira-sUtA, -sUtikA
13803	cira-sTa, -sTAyin, -sTita
13824	cIna-aMSuka, -vAsas
13875	cUqA-karaRa, -karman
13916	cedi-pati, -BUBft, -rAj, -rAja
13932	cEtya-taru, -druma, -vfkza
13986	Catra-Dara, -DAra
14029	CAga-raTa, -vAhana
14049	CAyA-tanaya, -suta
14074	Cidra-anusaMDAnin, -anusArin, -anvezin
14083	Cinna-masta, -mastaka
14119	jagat-aMbA, -aMbikA
14123	jagat-Ayu, -Ayus
14124	jagat-ISa, -pati
14126	jagat-kartf, -DAtf
14130	jagat-prARa, -bala
14136	jagatI-aDISvara, -ISvara
14160	jaMGA-kAra, -kArika
14168	jawA-cIra, -waMka, -wIra, -Dara
14182	jaWara-jvAlA, -vyaTA
14183	jaWara-yaMtraRA, -yAtanA
14200	jana-aDipa, -aDinATa
14209	jana-iMdra, -ISa, -ISvara
14236	janaka-AtmajA, -tanayA, -naMdinI, -sutA
14306	jaMbu-KaMqa, -dvIpa
14311	jaMBa-arAti, -dviz, -Bedin, -ripu
14375	jala-AkAMkzA, -kAMkza, -kAMkzin
14391	jala-ISa, -ISvara
14395	jala-uragA f., -okas f., -okasa m.
14406	jala-kuMtala, -keSa
14469	jala-bAlaka, -vAlaka
14484	jala-yaMtra˚gfha, ˚niketana, ˚maMdira
14488	jala-raMqa, -ruMqa
14491	jala-ruh, -ruha
14500	jala-Saya, -Sayana, -SAyin
14532	jahat-lakzaRA, -svArTA
14536	jahnu-kanyA, -jA, -tanayA
14577	jAti-koSa, -koza
14578	jAti-koSI, -kozI
14608	jAnu-Palaka, -maMqala
14622	jAyA-anujIvin, -AjIva
14628	jAra-ja, -janman, -jAta
14636	jAla-pAd, -pAda
14674	jita-kopa, -kroDa
14682	jina-iMdra, -ISvara
14699	jihvA-ulleKanI f., -ulleKanikA f., -nirleKana n.
14737	jIva-gfha, -maMdira
14744	jIva-pati, -patnI
14745	jIva-putra, -vatsA
14759	jIvat-pati, -patnI
14897	jyotis-iMga, -iMgaRa
14946	JaMJA-anila, -marut, -vAta
14966	Jaza-aMka, -ketana, -ketu, -Dvaja
14987	waMkaRa(na)-kzAra
15087	tatva-aBiyoga
15088	tatva-arTa
15089	tatva-jYa, -vid
15090	tatva-tas
15091	tatva-nyAsa
15104	taTA-rUpa, -rUpin
15114	tad-arTa, -arTIya
15164	tanu-tra, -trARa
15171	tanu-ruh, -ruha
15180	tanU-udBava, -ja
15181	tanU-udBavA, -jA
15221	tapa-atyaya, -aMta
15224	tapana-Atmaja, -tanaya
15225	tapana-AtmajA, -tanayA
15227	tapana-upala, -maRi
15318	tari-sTa
15323	taru-KaMqa, -zaMqa
15371	tala-tra, -trARa, -vAraRa
15433	tApasa-taru, -druma
15449	tAMbUla-da, -Dara, -vAhaka
15460	tAmra-kAra, kuwwa
15491	tAraka-ari, -jit
15501	tArA-aDipa, -ApIqa, -pati
15521	tAla-Dvaja, -Bft
15523	tAla-badDa, -SudDa
15556	tikta-Pala, -marica
15561	tigma-kara, -dIDiti, -raSmi
15589	timira-ari, -nud, -ripu
15593	tiras-kariRI, -kAriRI
15612	tila-aMbu, -udaka
15618	tila-kiwwa n., -Kali, -KalI f., -cUrRa n.
15668	tIrTa-kAka, -DvAMkza
15671	tIrTa-rAji, -rAjI
15698	tucCa-DAnya, -DAnyaka
15715	tuMda-kUpikA, -kUpI
15716	tuMda-parimArja, -parimfj, -mfja
15744	turaMga-yAyin, -sAdin
15745	turaMga-vaktra, -vadana
15767	tulA-kowi, -kowI
15768	tulA-koSa, -koza
15775	tulA-pragraha, -pragrAha
15789	tuza-agni, -anala
15790	tuza-aMbu, -udaka
15791	tuza-graha, -sAra
15794	tuzAra-adri, -giri, -parvata
15797	tuzAra-kiraRa, -raSmi
15806	tuhina-aMSu, -kara, -kiraRa, -dyuti, -raSmi
15807	tuhina-acala, -adri
15824	tUla-kArmuka, -Danus
15845	tfRa-asfj, -kuMkuma, -gOra
15855	tfRa-jalAyukA, jalUkA
15929	tEla-parRikA, -parRI
15952	toya-ADAra, -ASaya
15962	toya-qiMba, -qiMBa
15966	toya-Di, -niDi
15972	toya-rAj, -rASi
15991	tyakta-jIvita, -prARa
15995	tyAga-yuta, -SIla
15999	trapA-nirasta, -hIna
16048	tri-akza, -akzaka
16050	tri-aMkawa, -aMgawa
16051	tri-aMjala, -aMjali
16053	tri-aDvaga, -mArgagA, -vartmagA
16062	tri-aSra, -asra
16072	tri-kAla˚jYa, ˚darSin
16092	tri-jIvA, -jyA
16094	tri-Rava, -Ravan
16096	tri-taya
16104	tri-daSa˚aDipa, ˚ISvara, ˚pati
16108	tri-daSa˚Alaya, ˚AvAsa
16113	tri-daSa˚vaDU, ˚vanitA
16117	tri-diva˚aDISa, ˚ISa
16124	tri-Rayana, -nayana, -netra, -locana
16147	tri-pura˚aMtaka, ˚ari, ˚Gna, ˚dahana, ˚dviz
16153	tri-bali, -balI, -vali, -valI
16154	tri-bali, -vali
16180	tri-vizwapa, -pizwapa
16182	tri-veRi, -veRI
16192	tri-SUla˚aMka, ˚DArin
16200	tri-saptan, -sapta
16203	tri-sItya, -halya
16290	daMzwrA-astra, -AyuDa
16298	dakza-aDvaraDvaMsaka, -kratuDvaMsin
16299	dakza-kanyA, -jA, -tanayA
16321	dakziRa-pUrva, -prAc
16322	dakziRa-pUrvA, -prAcI
